总编号,是否循环,位置参数1,图片索引,滞留时间,列1,列2,行1,行2,文件编号,未知参数2,文件路径
10034,1,0,10,50,0.500,0.750,0.500,0.750,0,30,Effect\LHuiling\EX_fsshuxian01
10034,1,0,11,50,0.750,1.000,0.500,0.750,0,30,Effect\LHuiling\EX_fsshuxian01
10034,1,0,12,50,0.000,0.250,0.750,1.000,0,30,Effect\LHuiling\EX_fsshuxian01
10034,1,0,13,50,0.250,0.500,0.750,1.000,0,30,Effect\LHuiling\EX_fsshuxian01
10034,1,0,14,50,0.500,0.750,0.750,1.000,0,30,Effect\LHuiling\EX_fsshuxian01
10034,1,0,15,50,0.750,1.000,0.750,1.000,0,30,Effect\LHuiling\EX_fsshuxian01
10035,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_xiaoshuxian
10036,1,0,0,10,0.000,1.000,0.000,1.000,0,32,Effect\LHuiling\EX_fsguang_qiyan
10037,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_fsshuxian02
10038,1,0,0,10,0.000,1.000,0.000,1.000,0,29,Effect\LHuiling\EX_danguangci
10039,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\LHuiling\EX_huoyan02
10040,1,0,0,10,0.000,0.500,0.000,0.500,0,31,Effect\LHuiling\EX_xingxingzuhe
10040,1,0,1,10,0.000,0.500,0.000,0.500,0,31,Effect\LHuiling\EX_xingxingzuhe
10040,1,0,2,10,0.500,1.000,0.000,0.500,0,31,Effect\LHuiling\EX_xingxingzuhe
10041,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_guangyun1
10042,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\LHuiling\EX_shuiwen2
10043,1,0,0,10,0.000,1.000,0.000,1.000,0,18,Effect\EX_blight01
10044,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_junyunguang
10045,1,0,0,10,0.000,0.500,0.000,0.500,0,29,Effect\LHuiling\EX_dahuoxulie
10045,1,0,1,10,0.500,1.000,0.000,0.500,0,29,Effect\LHuiling\EX_dahuoxulie
10045,1,0,2,10,0.000,0.500,0.500,1.000,0,29,Effect\LHuiling\EX_dahuoxulie
10045,1,0,3,10,0.500,1.000,0.500,1.000,0,29,Effect\LHuiling\EX_dahuoxulie
10045,1,0,4,10,0.000,0.500,0.000,0.500,0,29,Effect\LHuiling\EX_dahuoxulie
10045,1,0,5,10,0.500,1.000,0.000,0.500,0,29,Effect\LHuiling\EX_dahuoxulie
10046,1,0,0,10,0.000,1.000,0.000,1.000,0,34,Effect\LHuiling\EX_light_guangmang
10047,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_huozifazhen
10048,1,0,0,10,0.000,1.000,0.000,1.000,0,25,Effect\LHuiling\EX_heiyan
10049,1,0,0,400,0.000,0.500,0.000,0.500,0,31,Effect\LHuiling\EX_shuipaoxulie
10049,1,0,1,30,0.500,1.000,0.000,0.500,0,31,Effect\LHuiling\EX_shuipaoxulie
10049,1,0,2,30,0.000,0.500,0.500,1.000,0,31,Effect\LHuiling\EX_shuipaoxulie
10049,1,0,3,30,0.500,1.000,0.500,1.000,0,31,Effect\LHuiling\EX_shuipaoxulie
10050,1,0,0,10,0.000,1.000,0.000,1.000,0,26,Effect\LHuiling\EX_shuizhu
10051,1,0,0,10,0.000,1.000,0.000,1.000,0,26,Effect\LHuiling\EX_stone02
10052,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\LHuiling\EX_tu_smoke
10053,0,0,0,40,0.000,0.250,0.000,0.250,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,1,40,0.250,0.500,0.000,0.250,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,2,40,0.500,0.750,0.000,0.250,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,3,40,0.750,1.000,0.000,0.250,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,4,40,0.000,0.250,0.250,0.500,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,5,40,0.250,0.500,0.250,0.500,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,6,40,0.500,0.750,0.250,0.500,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,7,40,0.750,1.000,0.250,0.500,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,8,40,0.000,0.250,0.500,0.750,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,9,40,0.250,0.500,0.500,0.750,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,10,40,0.500,0.750,0.500,0.750,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,11,40,0.750,1.000,0.500,0.750,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,12,40,0.000,0.250,0.750,1.000,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,13,40,0.250,0.500,0.750,1.000,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,14,40,0.500,0.750,0.750,1.000,0,34,Effect\LHuiling\EX_fsshuguang_blue
10053,0,0,15,40,0.750,1.000,0.750,1.000,0,34,Effect\LHuiling\EX_fsshuguang_blue
10054,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_xuanwo3_1
10055,1,0,0,10,0.000,1.000,0.000,1.000,0,29,Effect\LHuiling\EX_zhuquexuan
10056,1,0,0,10,0.000,1.000,0.000,1.000,0,20,Effect\EX_guangzhao1
10057,1,0,0,10,0.000,1.000,0.000,1.000,0,26,Effect\LHuiling\EX_shuipao
10058,1,0,0,10,0.000,0.500,0.000,0.500,0,32,Effect\LHuiling\EX_xingxingzuhe2
10058,1,0,1,10,0.500,1.000,0.000,0.500,0,32,Effect\LHuiling\EX_xingxingzuhe2
10059,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_jinzifazhen
10060,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_xuehuazhen1
10061,1,0,0,10,0.000,1.000,0.000,1.000,0,29,Effect\LHuiling\EX_tuzifazhen
10062,1,0,0,10,0.000,1.000,0.000,1.000,0,29,Effect\LHuiling\EX_muzifazhen
10063,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_icepieces01
10064,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\LHuiling\EX_luanyan2
10065,1,0,0,10,0.000,1.000,0.000,1.000,0,15,Effect\EX_whao1
10066,1,0,0,10,0.000,1.000,0.000,1.000,0,31,Effect\LHuiling\EX_ciguangquan1
10067,0,0,0,30,0.000,0.250,0.000,0.250,0,29,Effect\LHuiling\EX_xiaodiansi
10067,0,0,1,30,0.250,0.500,0.000,0.250,0,29,Effect\LHuiling\EX_xiaodiansi
10067,0,0,2,30,0.500,0.750,0.000,0.250,0,29,Effect\LHuiling\EX_xiaodiansi
10067,0,0,3,30,0.750,1.000,0.000,0.250,0,29,Effect\LHuiling\EX_xiaodiansi
10067,0,0,4,30,0.000,0.250,0.250,0.500,0,29,Effect\LHuiling\EX_xiaodiansi
10067,0,0,5,30,0.250,0.500,0.250,0.500,0,29,Effect\LHuiling\EX_xiaodiansi
10067,0,0,6,30,0.500,0.750,0.250,0.500,0,29,Effect\LHuiling\EX_xiaodiansi
10067,0,0,7,30,0.750,1.000,0.250,0.500,0,29,Effect\LHuiling\EX_xiaodiansi
10067,0,0,8,30,0.000,0.250,0.500,0.750,0,29,Effect\LHuiling\EX_xiaodiansi
10067,0,0,9,30,0.250,0.500,0.500,0.750,0,29,Effect\LHuiling\EX_xiaodiansi
10067,0,0,10,30,0.500,0.750,0.500,0.750,0,29,Effect\LHuiling\EX_xiaodiansi
10068,0,0,0,30,0.000,0.250,0.000,1.000,0,26,Effect\LHuiling\EX_tianlei
10068,0,0,1,30,0.250,0.500,0.000,1.000,0,26,Effect\LHuiling\EX_tianlei
10068,0,0,2,30,0.500,0.750,0.000,1.000,0,26,Effect\LHuiling\EX_tianlei
10068,0,0,3,30,0.750,1.000,0.000,1.000,0,26,Effect\LHuiling\EX_tianlei
10069,1,0,0,10,0.000,1.000,0.000,1.000,0,31,Effect\LHuiling\EX_yujiangongdi
10070,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_guangtiao
10071,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_shuangguang
10072,1,0,0,10,0.000,1.000,0.000,1.000,0,18,Effect\EX_hbstar04
10073,1,0,0,300,0.000,0.500,0.000,0.500,0,20,Effect\EX_chenmodian
10073,1,0,1,300,0.500,1.000,0.000,0.500,0,20,Effect\EX_chenmodian
10073,1,0,2,2100,0.000,0.500,0.500,1.000,0,20,Effect\EX_chenmodian
10073,1,0,3,300,0.500,1.000,0.500,1.000,0,20,Effect\EX_chenmodian
10074,1,0,0,10,0.000,1.000,0.000,1.000,0,13,Effect\EX_zzz
10075,1,0,0,10,0.000,1.000,0.000,1.000,0,25,Effect\EX_shandianbiaozhi
10076,0,0,0,40,0.000,0.500,0.000,0.500,0,31,Effect\LHuiling\EX_baiguangdian
10076,0,0,1,40,0.500,1.000,0.000,0.500,0,31,Effect\LHuiling\EX_baiguangdian
10076,0,0,2,40,0.000,0.500,0.500,1.000,0,31,Effect\LHuiling\EX_baiguangdian
10076,0,0,3,40,0.500,1.000,0.500,1.000,0,31,Effect\LHuiling\EX_baiguangdian
10077,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\new\flash\lightshot03
10078,1,0,0,10,0.000,1.000,0.000,1.000,0,26,Effect\LHuiling\EX_xuanwo2
10079,1,0,0,10,0.000,1.000,0.000,1.000,0,33,Effect\LHuiling\EX_juqiguangqiu02
10080,1,0,0,10,0.000,1.000,0.000,1.000,0,25,Effect\LHuiling\EX_guitou
10081,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_siguang02
10082,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_siguangqi02
10083,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_siguang01
10084,1,0,0,10,0.000,1.000,0.000,1.000,0,31,Effect\LHuiling\EX_gjshanguang2
10085,1,0,0,10,0.000,0.500,0.000,0.500,0,24,Effect\LHuiling\EX_yumao
10085,1,0,1,10,0.500,1.000,0.000,0.500,0,24,Effect\LHuiling\EX_yumao
10085,1,0,2,10,0.000,0.500,0.500,1.000,0,24,Effect\LHuiling\EX_yumao
10085,1,0,3,10,0.500,1.000,0.500,1.000,0,24,Effect\LHuiling\EX_yumao
10086,0,0,0,40,0.000,0.250,0.000,0.250,0,24,Effect\EX_fsshuguang_bai
10086,0,0,1,40,0.250,0.500,0.000,0.250,0,24,Effect\EX_fsshuguang_bai
10086,0,0,2,40,0.500,0.750,0.000,0.250,0,24,Effect\EX_fsshuguang_bai
10086,0,0,3,40,0.750,1.000,0.000,0.250,0,24,Effect\EX_fsshuguang_bai
10086,0,0,4,40,0.000,0.250,0.250,0.500,0,24,Effect\EX_fsshuguang_bai
10086,0,0,5,40,0.250,0.500,0.250,0.500,0,24,Effect\EX_fsshuguang_bai
10086,0,0,6,40,0.500,0.750,0.250,0.500,0,24,Effect\EX_fsshuguang_bai
10086,0,0,7,40,0.750,1.000,0.250,0.500,0,24,Effect\EX_fsshuguang_bai
10086,0,0,8,40,0.000,0.250,0.500,0.750,0,24,Effect\EX_fsshuguang_bai
10086,0,0,9,40,0.250,0.500,0.500,0.750,0,24,Effect\EX_fsshuguang_bai
10086,0,0,10,40,0.500,0.750,0.500,0.750,0,24,Effect\EX_fsshuguang_bai
10086,0,0,11,40,0.750,1.000,0.500,0.750,0,24,Effect\EX_fsshuguang_bai
10086,0,0,12,40,0.000,0.250,0.750,1.000,0,24,Effect\EX_fsshuguang_bai
10086,0,0,13,40,0.250,0.500,0.750,1.000,0,24,Effect\EX_fsshuguang_bai
10086,0,0,14,40,0.500,0.750,0.750,1.000,0,24,Effect\EX_fsshuguang_bai
10086,0,0,15,40,0.750,1.000,0.750,1.000,0,24,Effect\EX_fsshuguang_bai
10087,1,0,0,10,0.000,1.000,0.000,1.000,0,19,Effect\EX_jiandunfu
10088,1,0,0,10,0.000,0.500,0.000,1.000,0,20,Effect\EX_shenxingfu
10089,1,0,0,10,0.000,1.000,0.000,1.000,0,18,Effect\EX_bingmian
10090,1,0,0,10,0.000,1.000,0.000,1.000,0,21,Effect\zw_fengshulv_A
10091,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\LHuiling\EX_shujuan1
10092,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\LHuiling\EX_shujuan2
10093,1,0,0,10,0.000,1.000,0.000,1.000,0,21,Effect\EX_fengyinfu01
10094,1,0,0,10,0.000,1.000,0.000,1.000,0,32,Effect\LHuiling\EX_dashanguang01
10095,1,0,0,10,0.000,1.000,0.000,1.000,0,25,Effect\LHuiling\EX_xiyan2
10096,1,0,0,10,0.000,1.000,0.000,1.000,0,29,Effect\LHuiling\EX_xingxing03
10097,1,0,0,10,0.000,1.000,0.000,1.000,0,29,Effect\LHuiling\EX_xingxing02
10098,1,0,0,10,0.000,1.000,0.000,1.000,0,21,Effect\EX_firexingqun
10099,1,0,0,10,0.000,0.500,0.000,0.500,0,19,Effect\EX_feiyezuhe
10099,1,0,1,10,0.500,1.000,0.000,0.500,0,19,Effect\EX_feiyezuhe
10099,1,0,2,10,0.000,0.500,0.500,1.000,0,19,Effect\EX_feiyezuhe
10099,1,0,3,10,0.500,1.000,0.500,1.000,0,19,Effect\EX_feiyezuhe
10100,1,0,0,10,0.000,1.000,0.000,1.000,0,29,Effect\new\flash\lightflash02
10101,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\new\modletexture\star08
10102,1,0,0,10,0.000,1.000,0.000,1.000,0,19,Effect\EX_baobaocha
10103,0,0,0,40,0.000,0.500,0.000,0.500,0,29,Effect\LHuiling\EX_shandian03
10103,0,0,1,40,0.500,1.000,0.000,0.500,0,29,Effect\LHuiling\EX_shandian03
10103,0,0,2,40,0.000,0.500,0.500,1.000,0,29,Effect\LHuiling\EX_shandian03
10103,0,0,3,40,0.500,1.000,0.500,1.000,0,29,Effect\LHuiling\EX_shandian03
10104,0,0,0,40,0.000,0.500,0.000,0.500,0,18,Effect\EX_mabidian
10104,0,0,1,40,0.500,1.000,0.000,0.500,0,18,Effect\EX_mabidian
10104,0,0,2,40,0.000,0.500,0.500,1.000,0,18,Effect\EX_mabidian
10104,0,0,3,40,0.500,1.000,0.500,1.000,0,18,Effect\EX_mabidian
10105,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_icepieces02
10106,1,0,0,10,0.000,0.500,0.000,0.500,0,30,Effect\LHuiling\EX_icepieces03
10106,1,0,1,10,0.500,1.000,0.000,0.500,0,30,Effect\LHuiling\EX_icepieces03
10106,1,0,2,10,0.000,0.500,0.500,1.000,0,30,Effect\LHuiling\EX_icepieces03
10107,1,0,0,10,0.000,1.000,0.000,1.000,0,25,Effect\LHuiling\EX_bing01
10108,1,0,0,10,0.000,0.500,0.000,0.500,0,29,Effect\LHuiling\EX_xuehuazuhe
10108,1,0,1,10,0.500,1.000,0.000,0.500,0,29,Effect\LHuiling\EX_xuehuazuhe
10108,1,0,2,10,0.000,0.500,0.500,1.000,0,29,Effect\LHuiling\EX_xuehuazuhe
10108,1,0,3,10,0.500,1.000,0.500,1.000,0,29,Effect\LHuiling\EX_xuehuazuhe
10109,0,0,0,40,0.000,0.250,0.000,1.000,0,27,Effect\LHuiling\EX_shandian
10109,0,0,1,40,0.250,0.500,0.000,1.000,0,27,Effect\LHuiling\EX_shandian
10109,0,0,2,40,0.500,0.750,0.000,1.000,0,27,Effect\LHuiling\EX_shandian
10109,0,0,3,40,0.750,1.000,0.000,1.000,0,27,Effect\LHuiling\EX_shandian
10110,1,0,0,10,0.000,1.000,0.000,1.000,0,22,Effect\new\star\star04
10111,0,0,0,40,0.000,0.199,0.000,1.000,0,28,Effect\LHuiling\EX_dadianliu
10111,0,0,1,40,0.199,0.398,0.000,1.000,0,28,Effect\LHuiling\EX_dadianliu
10111,0,0,2,40,0.398,0.598,0.000,1.000,0,28,Effect\LHuiling\EX_dadianliu
10111,0,0,3,40,0.598,0.797,0.000,1.000,0,28,Effect\LHuiling\EX_dadianliu
10111,0,0,4,40,0.797,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_dadianliu
10112,0,0,0,30,0.000,0.250,0.000,1.000,0,28,Effect\LHuiling\EX_zitianlei
10112,0,0,1,30,0.250,0.500,0.000,1.000,0,28,Effect\LHuiling\EX_zitianlei
10112,0,0,2,30,0.500,0.750,0.000,1.000,0,28,Effect\LHuiling\EX_zitianlei
10112,0,0,3,30,0.750,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_zitianlei
10113,1,0,0,10,0.000,1.000,0.000,1.000,0,25,Effect\LHuiling\EX_smok03
10114,0,0,0,100,0.000,0.500,0.000,0.500,0,19,Effect\EX_paopaozu2
10114,0,0,1,100,0.000,0.500,0.500,1.000,0,19,Effect\EX_paopaozu2
10114,0,0,2,100,0.500,1.000,0.000,0.500,0,19,Effect\EX_paopaozu2
10114,0,0,3,100,0.500,1.000,0.500,1.000,0,19,Effect\EX_paopaozu2
10115,1,0,0,10,0.000,0.500,0.000,0.500,0,27,Effect\LHuiling\EX_wunizuhe
10115,1,0,1,10,0.500,1.000,0.000,0.500,0,27,Effect\LHuiling\EX_wunizuhe
10115,1,0,2,10,0.500,1.000,0.500,1.000,0,27,Effect\LHuiling\EX_wunizuhe
10115,1,0,3,10,0.500,1.000,0.500,1.000,0,27,Effect\LHuiling\EX_wunizuhe
10116,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_shuizhu01
10117,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_shuxian01
10118,1,0,0,10,0.000,1.000,0.000,1.000,0,23,Effect\Screen\EXS_blue@
10119,1,0,0,10,0.000,1.000,0.000,1.000,0,26,Effect\Screen\EXS_white50@
10120,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\Screen\EXS_white100@
10121,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_guanghuan02
10122,1,0,0,10,0.000,1.000,0.000,1.000,0,26,Effect\LHuiling\EX_tu_quqi
10123,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\Screen\EXS_yellowqiu@
10124,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_danzhuang
10125,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_dimianwen
10126,1,0,0,10,0.000,1.000,0.000,1.000,0,31,Effect\LHuiling\EX_sanzhuanxing
10127,1,0,0,30,0.000,0.250,0.000,0.250,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,1,30,0.250,0.500,0.000,0.250,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,2,30,0.500,0.750,0.000,0.250,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,3,30,0.750,1.000,0.000,0.250,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,4,30,0.000,0.250,0.250,0.500,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,5,30,0.250,0.500,0.250,0.500,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,6,30,0.500,0.750,0.250,0.500,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,7,30,0.750,1.000,0.250,0.500,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,8,30,0.000,0.250,0.500,0.750,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,9,30,0.250,0.500,0.500,0.750,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,10,30,0.500,0.750,0.500,0.750,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,11,30,0.750,1.000,0.500,0.750,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,12,30,0.000,0.250,0.750,1.000,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,13,30,0.250,0.500,0.750,1.000,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,14,30,0.500,0.750,0.750,1.000,0,25,Effect\LHuiling\EX_ztstar
10127,1,0,15,30,0.750,1.000,0.750,1.000,0,25,Effect\LHuiling\EX_ztstar
10128,1,0,0,10,0.000,1.000,0.000,1.000,0,32,Effect\LHuiling\EX_ztguangxuanwo
10129,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_frboomani
10130,1,0,0,30,0.000,0.250,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,1,30,0.250,0.500,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,2,30,0.500,0.750,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,3,30,0.750,1.000,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,4,30,0.000,0.250,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,5,30,0.250,0.500,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,6,30,0.500,0.750,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,7,30,0.750,1.000,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,8,30,0.000,0.250,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,9,30,0.250,0.500,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,10,30,0.500,0.750,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,11,30,0.750,1.000,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,12,30,0.000,0.250,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,13,30,0.250,0.500,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,14,30,0.500,0.750,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar2
10130,1,0,15,30,0.750,1.000,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar2
10131,1,0,0,30,0.000,0.250,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,1,30,0.250,0.500,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,2,30,0.500,0.750,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,3,30,0.750,1.000,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,4,30,0.000,0.250,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,5,30,0.250,0.500,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,6,30,0.500,0.750,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,7,30,0.750,1.000,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,8,30,0.000,0.250,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,9,30,0.250,0.500,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,10,30,0.500,0.750,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,11,30,0.750,1.000,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,12,30,0.000,0.250,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,13,30,0.250,0.500,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,14,30,0.500,0.750,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar3
10131,1,0,15,30,0.750,1.000,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar3
10132,1,0,0,30,0.000,0.250,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,1,30,0.250,0.500,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,2,30,0.500,0.750,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,3,30,0.750,1.000,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,4,30,0.000,0.250,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,5,30,0.250,0.500,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,6,30,0.500,0.750,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,7,30,0.750,1.000,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,8,30,0.000,0.250,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,9,30,0.250,0.500,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,10,30,0.500,0.750,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,11,30,0.750,1.000,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,12,30,0.000,0.250,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,13,30,0.250,0.500,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,14,30,0.500,0.750,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar4
10132,1,0,15,30,0.750,1.000,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar4
10133,1,0,0,10,0.000,1.000,0.000,1.000,0,29,Effect\LHuiling\EX_bjyunguang
10134,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\Screen\EXS_orangeqiu@
10135,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_guangzhao
10136,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\Screen\EXS_orange50@
10137,1,0,0,60,0.000,1.000,0.000,0.750,5,,
10137,1,0,1,20,0.000,1.000,0.000,0.750,0,22,UI\Pal5Mod\open08@.dds
10137,1,0,2,20,0.000,1.000,0.000,0.750,1,,
10137,1,0,3,20,0.000,1.000,0.000,0.750,2,,
10137,1,0,4,20,0.000,1.000,0.000,0.750,3,,
10137,1,0,5,20,0.000,1.000,0.000,0.750,4,,
10137,1,0,6,20,0.000,1.000,0.000,0.750,6,,
10137,1,0,7,200,0.000,0.999,0.000,0.605,7,,
10138,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\Screen\EXS_whiteqiu@
10139,1,0,0,40,0.000,1.000,0.000,0.750,7,,
10139,1,0,1,30,0.000,1.000,0.000,0.750,6,,
10139,1,0,2,20,0.000,1.000,0.000,0.750,4,,
10139,1,0,3,20,0.000,1.000,0.000,0.750,3,,
10139,1,0,4,20,0.000,1.000,0.000,0.750,2,,
10139,1,0,5,20,0.000,1.000,0.000,0.750,1,,
10139,1,0,6,20,0.000,1.000,0.000,0.750,0,33,Effect\UIEffects\EX_shanpingjuan7
10139,1,0,7,20,0.000,1.000,0.000,0.750,5,,
10140,1,0,0,10,0.000,1.000,0.000,1.000,0,31,Effect\Environment\EX_jiaoyin_L
10141,1,0,0,10,0.000,1.000,0.000,1.000,0,31,Effect\Environment\EX_jiaoyin_R
10142,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_wj_guangqiu
10143,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_huoqiusp1
10144,0,0,0,30,0.000,0.250,0.000,0.250,0,18,Effect\new\fire\fa
10144,0,0,1,30,0.250,0.500,0.000,0.250,0,18,Effect\new\fire\fa
10144,0,0,2,30,0.500,0.750,0.000,0.250,0,18,Effect\new\fire\fa
